latitude,longitude,timestamp,temperature,windspeed,humidity,precipitation,dewpoint,cloud_cover,pressure,solar_radiation,sunshine_duration,month,year,ndvi,elevation,Cluster
28.5,28.5,2014-06-21 10:59:59.225,18.3,9.7,52,0.0,8.3,46,990.2,706.0,3600.0,6,2014,1036,256,3
28.5,28.5,2014-06-21 11:59:59.220,19.0,12.4,46,0.0,7.1,66,989.5,661.0,3600.0,6,2014,1036,256,3
28.5,28.5,2014-06-21 12:59:59.215,19.1,13.4,44,0.0,6.6,63,989.1,545.0,3600.0,6,2014,1036,256,3
28.5,28.5,2014-06-21 13:59:59.210,18.8,13.7,44,0.0,6.3,61,988.9,380.0,3600.0,6,2014,1036,256,3
28.5,28.5,2014-06-21 14:59:59.205,18.3,13.3,45,0.0,6.1,58,989.0,192.0,3600.0,6,2014,1036,256,3
28.5,28.5,2014-06-21 15:59:59.200,17.4,11.8,48,0.0,6.3,59,989.3,40.0,1070.68,6,2014,1036,256,3
28.5,28.5,2014-06-21 16:59:59.195,16.4,9.4,52,0.0,6.5,59,989.6,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 17:59:59.190,15.5,7.7,56,0.0,6.7,60,990.0,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 18:59:59.185,14.9,6.5,58,0.0,6.7,58,990.2,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 19:59:59.180,14.4,5.6,59,0.0,6.5,55,990.3,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 20:59:59.175,13.9,5.4,60,0.0,6.3,53,990.4,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 21:59:59.170,13.3,5.0,60,0.0,5.7,35,990.4,0.0,0.0,6,2014,1036,256,-1
28.5,28.5,2014-06-21 22:59:59.165,12.6,5.1,60,0.0,5.0,18,990.3,0.0,0.0,6,2014,1036,256,-1
